BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2200;5;2;6.38;;
CHIRCAR_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2310;3;7;8.56;;
CHIRCAR_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2320;1;1;1.86;;
CHIRCAR_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2510;1;2;2.45;;
CHIRCAR_P;2021;250006954;CHRU JEAN MINJOZ;250000015;NAUT;3;1;3.5;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;M103X;1;0;0.1;1;0
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;M1040;7;2;3.8;0;1
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;N2120;1;0;0.75;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;N2200;8;7;13.76;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;N2310;1;0;0.1;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;N2510;6;2;7.67;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;N4130;3;1;3.8;;
CHIRCAR_P;2021;260000013;CH DE VALENCE;260000021;NAUT;4;2;2.98;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;M103X;;6;1;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;M1160;;3;0.5;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;M2140;;4;2;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;N2200;4;;4;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;N4130;2;;2;;
CHIRCAR_P;2021;270000862;CLINIQUE BERGOUIGNAN;270000953;NAUT;4;;4;;
CHIRCAR_P;2021;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M1040;6;0;3.1;0;1
CHIRCAR_P;2021;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2200;6;1;5.46;;
CHIRCAR_P;2021;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2510;3;1;3.43;;
CHIRCAR_P;2021;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4130;2;1;2.43;;
CHIRCAR_P;2021;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;NAUT;1;0;1;;
CHIRCAR_P;2021;290000025;CHIC QUIMPER;290020700;M1040;;4;4;0;1
CHIRCAR_P;2021;290000025;CHIC QUIMPER;290020700;N2200;;5;3.64;;
CHIRCAR_P;2021;290000025;CHIC QUIMPER;290020700;N2510;;5;1.19;;
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M103X;;;;1;
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M1040;;;;1;1
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M2140;5;;3.66;;1
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2200;9;10;18;;
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2510;9;7;14.02;;
CHIRCAR_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;5;2;6.53;;
CHIRCAR_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M103X;8;1;0.37;;
CHIRCAR_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M1040;9;;7.08;1;1
CHIRCAR_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M104H;9;;7.08;1;1
CHIRCAR_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2320;;11;1.7;;
CHIRCAR_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N4130;4;;1.33;;
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;M1040;4;9;3.29;0;1
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;M104H;;;;0;1
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;M2140;;;;1;0
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;MAUT;1;;0.17;0;0
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N2120;1;;0.32;;
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N2200;11;19;17.68;;
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N2510;4;17;11.22;;
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N4130;;17;1.35;;
CHIRCAR_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;NAUT;12;25;22.59;;
CHIRCAR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1040;0;4;1.3;0;1
CHIRCAR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2120;0;1;1;;
CHIRCAR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2200;13;1;13.19;;
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M103X;9;;9;1;1
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M1040;7;9;12.5;1;0
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M104H;7;5;10;1;0
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M1160;3;26;14.5;0;1
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;M2140;2;;2;;1
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2120;1;;1;;
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2200;11;;11;;
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2320;5;1;5.2;;
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;N2510;11;;11;;
CHIRCAR_P;2021;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;NAUT;5;;5;;
CHIRCAR_P;2021;300782117;CHU NIMES CAREMEAU;300780038;M1040;13;4;13.28;1;1
CHIRCAR_P;2021;300782117;CHU NIMES CAREMEAU;300780038;M1140;;1;0.07;0;0
CHIRCAR_P;2021;300782117;CHU NIMES CAREMEAU;300780038;M2140;3;;3;;
CHIRCAR_P;2021;300782117;CHU NIMES CAREMEAU;300780038;MAUT;2;;1.39;0;0
CHIRCAR_P;2021;300782117;CHU NIMES CAREMEAU;300780038;N2200;14;1;15.27;;
CHIRCAR_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M103X;7;1;6.6;1;0
CHIRCAR_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M1040;3;2;4;0;1
CHIRCAR_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M1140;3;1;3.7;0;1
CHIRCAR_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M2140;2;1;1.5;0;1
CHIRCAR_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;NAUT;;3;0.3;;
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;M103X;;;;;1
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;M1040;14;;14;1;
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;M1160;;;;;1
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2120;;1;0.42;;
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2200;6;2;12.98;;
CHIRCAR_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2510;10;1;9.61;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M103X;;14;7;;1
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M1040;24;4;26;1;1
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M104H;2;1;3;;1
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M1140;1;1;1.5;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M1160;;10;5;1;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;M2140;5;;5;;1
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;N2120;5;;3.6;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;N2200;82;2;73.9;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;N2320;1;;1;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;N4130;4;;4.2;;
CHIRCAR_P;2021;310780259;CL PASTEUR;310000096;NAUT;14;;9.3;;
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;M103X;13;;13;1;1
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;M1040;15;;15;0;1
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;M1160;2;;2;0;1
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;N2120;1;;0.87;;
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;N2200;3;;3.01;;
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;N2510;1;1;1.54;;
CHIRCAR_P;2021;310781000;CL DES CEDRES;310788880;NAUT;1;1;1.85;;
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M103X;2;8;5.93;1;1
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1040;15;13;13.39;1;1
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M104H;15;13;13.39;1;1
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M1160;;6;1.57;1;1
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M2140;11;3;5.25;1;1
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;MAUT;3;3;4.76;0;0
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2120;5;;4.74;;
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;86;15;100.14;;
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2310;1;;1;;
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2510;84;7;89.38;;
CHIRCAR_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;9;3;9.92;;
CHIRCAR_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1040;0;4;2.01;0;1
CHIRCAR_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;6;3;8.22;;
CHIRCAR_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N4130;2;2;3.6;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M103X;6;;6;1;1
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1040;15;2;16;1;1
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M104H;7;;7;0;1
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1160;;7;0.2;0;1
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M2140;8;;8;0;1
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2120;4;2;5;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2200;82;2;83.99;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2310;3;;3;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2320;2;;2;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2510;33;7;39.86;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N4130;7;;7;;
CHIRCAR_P;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NAUT;;2;1;;
CHIRCAR_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M103X;;16;;1;1
CHIRCAR_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1040;;12;;1;1
CHIRCAR_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;5;;5;;
CHIRCAR_P;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M103X;16;;16;0;1
CHIRCAR_P;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1040;2;2;3;1;1
CHIRCAR_P;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;MAUT;;;;0;1
CHIRCAR_P;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2200;5;1;5.8;;
CHIRCAR_P;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4130;2;;2;;
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M1040;4;3;4.83;1;1
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M2140;1;;0.5;1;1
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;MAUT;;3;0.77;;
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2120;0;3;1.22;;
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2200;9;17;17.92;;
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;N2510;6;13;11.95;;
CHIRCAR_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;NAUT;4;8;6.07;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M103X;5;;8.74;1;1
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1040;42;20;40.09;;1
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M104H;;;;;1
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1140;2;;0.67;1;1
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M2140;23;4;18.35;1;1
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;MAUT;22;8;16.79;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2120;7;;6.83;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2200;127;30;134.51;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2310;2;;2;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2320;5;2;6.43;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2510;80;2;81.3;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N4130;8;4;10.13;;
CHIRCAR_P;2021;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;NAUT;39;8;43.36;;
CHIRCAR_P;2021;340000033;CH BEZIERS;340780055;M1040;;4;0.39;0;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;M103X;10;;10;1;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;M1040;24;14;31;1;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;M104H;4;;4;1;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;M1160;5;;5;0;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;M2140;3;;3;0;1
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;MAUT;2;9;4.83;0;0
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N2120;6;;6;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N2200;56;5;62.09;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N2310;6;;5.8;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N2320;2;;1.82;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N2510;41;4;42.29;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;N4130;6;;6;;
CHIRCAR_P;2021;340015502;CL DU MILLENAIRE;340000512;NAUT;15;5;18.88;;
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;M103X;1;1;1.5;0;1
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;M1040;3;1;3.5;0;1
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;M1160;4;0;4;0;1
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;N2120;1;0;1;;
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;N2200;10;0;10;;
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;N4130;5;1;5.5;;
CHIRCAR_P;2021;340780667;CL DU PARC;340000280;NAUT;2;0;2;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M103X;;4;0.35;1;0
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1040;5;20;13.04;1;1
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M104H;3;15;6.21;1;1
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2140;1;4;1.71;0;1
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;2;8;2.84;;1
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2120;5;2;6;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;83;11;83.74;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2310;4;1;4.25;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2320;16;;14.38;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2510;67;4;63.91;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N4130;3;;3.15;;
CHIRCAR_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;4;3;4.42;;
CHIRCAR_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1040;;13;5.34;1;0
CHIRCAR_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2120;;1;0.2;;
CHIRCAR_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2200;5;4;8.66;;
CHIRCAR_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2510;4;;4.62;;
CHIRCAR_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;4;1;4.26;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M103X;14;5;3.98;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1040;14;3;5.38;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M104H;14;3;5.38;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1160;2;0;0.2;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M2140;29;0;10.06;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2120;4;0;5.11;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2200;37;18;51.15;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2310;2;1;2.6;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2320;9;5;12.42;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2510;30;15;41.58;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N4130;4;;4;;
CHIRCAR_P;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;17;5;17.86;;
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;M103X;1;3;4;0;1
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;M1040;0;8;8;1;1
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;M104H;0;0;0;0;1
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;N2120;0;1;0.5;;
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;N2200;9;5;11.6;;
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;N2510;0;7;6.19;;
CHIRCAR_P;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;NAUT;4;2;4.19;;
CHIRCAR_P;2021;360000137;CH CHATEAUROUX;360000053;M1040;2;;1;0;0
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M103X;14;;14;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M1040;20;;20;1;1
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M1160;14;6;10.95;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M2140;3;;3;0;1
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2120;1;;0.5;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2200;3;3;6.91;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2310;9;2;8.5;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2320;;3;2.51;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2510;2;;2.06;;
CHIRCAR_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N4130;;5;5;;
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1040;1;;0.5;;
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M2140;2;;1.5;0;0
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2120;0;0;0.05;;
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2200;3;2;2.43;;
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2510;1;0;0.2;;
CHIRCAR_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NAUT;4;4;4.32;;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1040;18;5;13.92;0;1
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M104H;1;;1;;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1160;9;1;8.36;1;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2140;8;;5.33;1;1
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;0;0;0.59;;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;5;7;7.24;;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2510;5;3;6.87;;
CHIRCAR_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;2;1;2.44;;
CHIRCAR_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1040;;2;0.25;;
CHIRCAR_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2200;2;;2;;
CHIRCAR_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2510;1;;1;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M1040;1;6;4.07;0;1
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M104H;1;6;4.07;0;1
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M2140;4;1;4.2;0;1
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;MAUT;2;;2;0;0
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2120;1;1;1.8;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2200;25;9;33.41;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2310;1;;1.33;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2320;6;;5.01;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2510;7;4;10.52;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N4130;2;1;2.8;;
CHIRCAR_P;2021;380000067;HOPITAL NORD - CHU38;380780080;NAUT;5;5;8.8;;
CHIRCAR_P;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1040;3;;3;1;1
CHIRCAR_P;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2120;1;;1;;
CHIRCAR_P;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2200;5;;5.2;;
CHIRCAR_P;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N4130;5;;5.33;;
CHIRCAR_P;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NAUT;4;;4.2;;
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;M103X;20;;20;1;1
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;M1040;19;4;21;1;
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;M1160;5;;5;0;1
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;N2120;1;0;1;;
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;N2200;7;13;15.05;;
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;N2310;11;6;13.3;;
